UserID,Date,Transaction Description,Category,Amount,Type
U003,2025-02-10,Amazon,Shopping,421.95,Expense
U003,2025-02-12,Farmácia,Shopping,439.87,Expense
U003,2025-02-12,ETF,Investment,207.33,Expense
U003,2025-02-05,Supermercado,Food & Drink,70.1,Expense
U003,2025-02-27,Loja de Roupas,Shopping,640.23,Expense
U003,2025-02-03,Cafeteria,Food & Drink,58.55,Expense
U003,2025-02-21,Internet,Utilities,327.01,Expense
U003,2025-02-23,Amazon,Shopping,530.83,Expense
U003,2025-02-20,Cinema,Entertainment,184.75,Expense
U003,2025-02-12,Uber,Travel,122.6,Expense
U003,2025-02-08,Loja de Roupas,Shopping,618.04,Expense
U003,2025-02-13,Loja de Roupas,Shopping,555.07,Expense
U003,2025-02-23,Academia,Health & Fitness,323.21,Expense
U003,2025-03-05,Salário Mensal,Salary,11348.0,Income
U003,2025-03-25,Aluguel Apartamento,Rent,2028.45,Expense
U003,2025-03-27,Supermercado,Food & Drink,15.36,Expense
U003,2025-03-08,Cafeteria,Food & Drink,118.43,Expense
U003,2025-03-07,Netflix,Entertainment,133.51,Expense
U003,2025-03-28,ETF,Investment,1448.49,Expense
U003,2025-03-16,Amazon,Shopping,652.67,Expense
U003,2025-03-22,ETF,Investment,1181.33,Expense
U003,2025-03-24,Conta de Luz,Utilities,105.72,Expense
U003,2025-03-22,Metrô,Travel,69.49,Expense
U003,2025-03-17,Consulta Médica,Health & Fitness,480.47,Expense
U003,2025-03-26,Internet,Utilities,133.71,Expense
U003,2025-03-23,Conta de Água,Utilities,152.72,Expense
U003,2025-03-17,Farmácia,Shopping,454.69,Expense
U003,2025-03-14,Restaurante,Food & Drink,10.15,Expense
U003,2025-03-06,Amazon,Shopping,50.41,Expense
U003,2025-03-23,Supermercado,Food & Drink,93.54,Expense
U003,2025-03-27,Academia,Health & Fitness,506.71,Expense
U003,2025-04-01,Conta de Água,Utilities,124.3,Expense
U003,2025-03-14,Restaurante,Food & Drink,28.09,Expense
U003,2025-03-06,Cinema,Entertainment,290.4,Expense
U003,2025-03-16,Supermercado,Food & Drink,156.55,Expense
U003,2025-03-22,Restaurante,Food & Drink,129.31,Expense
U003,2025-03-07,Combustível,Travel,119.77,Expense
U003,2025-03-29,Academia,Health & Fitness,439.85,Expense
U003,2025-03-13,Combustível,Travel,133.09,Expense
U003,2025-03-26,Supermercado,Food & Drink,77.05,Expense
U003,2025-03-14,Aluguel Apartamento,Rent,2269.42,Expense
U003,2025-03-07,Aluguel Apartamento,Rent,2264.26,Expense
U003,2025-03-10,Conta de Luz,Utilities,92.92,Expense
U003,2025-03-27,Conta de Luz,Utilities,262.48,Expense
U003,2025-03-10,Combustível,Travel,70.21,Expense
U003,2025-03-08,Restaurante,Food & Drink,139.75,Expense
U003,2025-03-12,Uber,Travel,134.2,Expense
U003,2025-04-03,Salário Mensal,Salary,11348.0,Income
U003,2025-04-22,Amazon,Shopping,466.89,Expense
U003,2025-04-09,Farmácia,Shopping,228.1,Expense
U003,2025-04-26,Restaurante,Food & Drink,168.08,Expense
U003,2025-04-25,Farmácia,Shopping,651.37,Expense
U003,2025-04-12,Metrô,Travel,53.04,Expense
U003,2025-04-12,Consulta Médica,Health & Fitness,383.76,Expense
U003,2025-04-12,Supermercado,Food & Drink,39.06,Expense
U003,2025-04-15,Conta de Luz,Utilities,169.15,Expense
U003,2025-04-21,Cinema,Entertainment,261.48,Expense
U003,2025-04-29,Cafeteria,Food & Drink,167.82,Expense
U003,2025-04-23,Cafeteria,Food & Drink,63.46,Expense
U003,2025-04-21,Supermercado,Food & Drink,123.04,Expense
U003,2025-04-30,Amazon,Shopping,110.24,Expense
U003,2025-04-18,Show,Entertainment,99.23,Expense
U003,2025-04-16,Combustível,Travel,13.67,Expense
U003,2025-04-29,Uber,Travel,113.2,Expense
U003,2025-04-09,Aluguel Apartamento,Rent,2201.67,Expense
U003,2025-04-07,Combustível,Travel,123.81,Expense
U003,2025-04-21,Supermercado,Food & Drink,103.83,Expense
U003,2025-04-18,Farmácia,Shopping,765.34,Expense
U003,2025-04-08,Consulta Médica,Health & Fitness,573.29,Expense
U003,2025-04-07,Conta de Luz,Utilities,227.46,Expense
U003,2025-04-23,Aluguel Apartamento,Rent,2128.71,Expense
U003,2025-04-12,Internet,Utilities,137.36,Expense
U003,2025-04-15,Internet,Utilities,194.11,Expense
U003,2025-04-17,ETF,Investment,1065.07,Expense
U003,2025-04-27,Cinema,Entertainment,67.62,Expense
U003,2025-05-04,Salário Mensal,Salary,11348.0,Income
U003,2025-05-28,Amazon,Shopping,791.07,Expense
U003,2025-05-08,Amazon,Shopping,772.15,Expense
U003,2025-05-23,Loja de Roupas,Shopping,502.83,Expense
U003,2025-05-26,Show,Entertainment,94.71,Expense
U003,2025-05-23,Aluguel Apartamento,Rent,1138.76,Expense
U003,2025-05-04,Metrô,Travel,75.93,Expense
U003,2025-05-25,Loja de Roupas,Shopping,106.89,Expense
U003,2025-05-12,Metrô,Travel,33.55,Expense
U003,2025-05-31,Consulta Médica,Health & Fitness,269.89,Expense
U003,2025-05-25,Netflix,Entertainment,284.62,Expense
U003,2025-05-12,Conta de Luz,Utilities,127.14,Expense
U003,2025-05-30,Cafeteria,Food & Drink,163.32,Expense
U003,2025-05-29,Uber,Travel,132.48,Expense
U003,2025-05-04,Amazon,Shopping,782.05,Expense
U003,2025-05-25,Netflix,Entertainment,277.15,Expense
U003,2025-05-22,Uber,Travel,116.09,Expense
U003,2025-05-13,Cafeteria,Food & Drink,95.48,Expense
U003,2025-05-25,Show,Entertainment,256.6,Expense
U003,2025-05-07,Metrô,Travel,12.89,Expense
U003,2025-05-29,Farmácia,Shopping,736.48,Expense
U003,2025-05-06,Restaurante,Food & Drink,132.51,Expense
U003,2025-05-06,Amazon,Shopping,169.53,Expense
U003,2025-05-05,Supermercado,Food & Drink,64.07,Expense
U003,2025-05-28,Metrô,Travel,94.51,Expense
U003,2025-05-05,Loja de Roupas,Shopping,383.89,Expense
U003,2025-05-21,Netflix,Entertainment,228.43,Expense
U003,2025-05-24,Supermercado,Food & Drink,116.39,Expense
U003,2025-05-25,Cafeteria,Food & Drink,139.43,Expense
U003,2025-05-09,Cafeteria,Food & Drink,62.54,Expense
U003,2025-05-31,Salário Mensal,Salary,11348.0,Income
U003,2025-06-04,Loja de Roupas,Shopping,606.97,Expense
U003,2025-06-10,Amazon,Shopping,624.97,Expense
U003,2025-06-15,Farmácia,Shopping,513.26,Expense
U003,2025-06-15,Supermercado,Food & Drink,16.66,Expense
U003,2025-06-21,Tesouro Direto,Investment,1441.33,Expense
U003,2025-06-27,Metrô,Travel,8.38,Expense
U003,2025-06-08,ETF,Investment,350.71,Expense
U003,2025-06-11,Conta de Luz,Utilities,275.39,Expense
U003,2025-06-13,Cafeteria,Food & Drink,54.99,Expense
U003,2025-06-19,Academia,Health & Fitness,172.64,Expense
U003,2025-06-18,Combustível,Travel,122.11,Expense
U003,2025-06-25,Cinema,Entertainment,50.13,Expense
U003,2025-06-20,Loja de Roupas,Shopping,130.31,Expense
U003,2025-06-14,Metrô,Travel,100.67,Expense
U003,2025-06-07,Farmácia,Shopping,329.96,Expense
U003,2025-06-25,Aluguel Apartamento,Rent,1541.22,Expense
U003,2025-06-18,Uber,Travel,58.63,Expense
U003,2025-06-15,Show,Entertainment,155.18,Expense
U003,2025-06-19,Combustível,Travel,21.41,Expense
U003,2025-06-24,Metrô,Travel,85.57,Expense
U003,2025-06-26,Metrô,Travel,12.07,Expense
U003,2025-06-08,Loja de Roupas,Shopping,20.38,Expense
U003,2025-06-02,Amazon,Shopping,41.05,Expense
U003,2025-05-31,Tesouro Direto,Investment,1381.47,Expense
U003,2025-06-14,Consulta Médica,Health & Fitness,172.82,Expense
U003,2025-06-27,Cinema,Entertainment,76.63,Expense
U003,2025-06-13,Loja de Roupas,Shopping,124.48,Expense
U003,2025-06-03,Restaurante,Food & Drink,73.82,Expense
U003,2025-06-01,Supermercado,Food & Drink,64.29,Expense
U003,2025-05-31,Uber,Travel,143.5,Expense
U003,2025-06-08,Combustível,Travel,65.43,Expense
U003,2025-06-16,Netflix,Entertainment,66.63,Expense
U003,2025-06-06,Supermercado,Food & Drink,67.63,Expense
U003,2025-06-26,Uber,Travel,26.27,Expense
U003,2025-06-04,Amazon,Shopping,129.06,Expense
U003,2025-06-11,Farmácia,Shopping,51.34,Expense
U003,2025-06-02,ETF,Investment,285.95,Expense
U003,2025-05-31,Internet,Utilities,80.8,Expense
U003,2025-06-03,Conta de Água,Utilities,260.58,Expense
U003,2025-06-09,Metrô,Travel,20.49,Expense
U004,2025-01-02,Salário Mensal,Salary,5440.0,Income
U004,2025-01-23,Uber,Travel,99.09,Expense
U004,2025-01-12,Amazon,Shopping,428.32,Expense
U004,2025-01-25,Cinema,Entertainment,141.51,Expense
U004,2025-01-19,Supermercado,Food & Drink,89.34,Expense
U004,2025-01-09,Aluguel Apartamento,Rent,1422.12,Expense
U004,2025-01-11,Restaurante,Food & Drink,12.83,Expense
U004,2025-01-22,Netflix,Entertainment,45.38,Expense
U004,2025-01-07,Farmácia,Shopping,471.52,Expense
U004,2025-01-28,Cinema,Entertainment,289.63,Expense
U004,2025-01-04,Aluguel Apartamento,Rent,958.4,Expense
U004,2025-01-03,Farmácia,Shopping,87.96,Expense
U004,2025-01-10,Supermercado,Food & Drink,154.2,Expense
U004,2025-01-23,Restaurante,Food & Drink,74.59,Expense
U004,2025-01-07,Academia,Health & Fitness,565.26,Expense
U004,2025-01-18,Internet,Utilities,162.19,Expense
U004,2025-01-27,Show,Entertainment,227.87,Expense
U004,2025-01-20,Conta de Luz,Utilities,216.13,Expense
U004,2025-01-11,Netflix,Entertainment,288.02,Expense
U004,2025-01-20,Cafeteria,Food & Drink,42.95,Expense
U004,2025-01-27,Combustível,Travel,111.59,Expense
U004,2025-01-17,Metrô,Travel,124.1,Expense
U004,2025-01-25,Loja de Roupas,Shopping,286.79,Expense
U004,2025-01-07,Internet,Utilities,298.59,Expense
U004,2025-01-25,Conta de Água,Utilities,107.12,Expense
U004,2025-01-02,Academia,Health & Fitness,511.16,Expense
U004,2025-01-10,Show,Entertainment,216.91,Expense
U004,2025-01-04,ETF,Investment,568.24,Expense
U004,2025-01-20,Tesouro Direto,Investment,1377.02,Expense
U004,2025-01-17,Supermercado,Food & Drink,77.47,Expense
U004,2025-01-09,Loja de Roupas,Shopping,106.57,Expense
U004,2025-01-08,Metrô,Travel,128.36,Expense
U004,2025-01-17,Supermercado,Food & Drink,176.44,Expense
U004,2025-01-22,Supermercado,Food & Drink,87.04,Expense
U004,2025-01-11,Metrô,Travel,62.23,Expense
U004,2025-01-09,Farmácia,Shopping,574.9,Expense
U004,2025-01-25,Supermercado,Food & Drink,165.45,Expense
U004,2025-01-15,Amazon,Shopping,91.08,Expense
U004,2025-01-22,Netflix,Entertainment,168.7,Expense
U004,2025-01-08,Tesouro Direto,Investment,254.84,Expense
U004,2025-01-21,Restaurante,Food & Drink,114.59,Expense
U004,2025-01-19,Internet,Utilities,116.13,Expense
U004,2025-02-01,Salário Mensal,Salary,5440.0,Income
U004,2025-02-06,Cinema,Entertainment,177.05,Expense
U004,2025-02-21,Academia,Health & Fitness,53.83,Expense
U004,2025-02-07,Netflix,Entertainment,233.12,Expense
U004,2025-02-09,Conta de Luz,Utilities,284.88,Expense
U004,2025-02-19,Conta de Luz,Utilities,81.3,Expense
U004,2025-02-23,Show,Entertainment,29.75,Expense
U004,2025-02-11,Metrô,Travel,82.97,Expense
U004,2025-02-27,Academia,Health & Fitness,485.22,Expense
U004,2025-02-01,Farmácia,Shopping,716.9,Expense
U004,2025-02-09,Combustível,Travel,121.43,Expense
U004,2025-02-27,Netflix,Entertainment,256.38,Expense
U004,2025-02-12,Combustível,Travel,141.25,Expense
U004,2025-02-19,Netflix,Entertainment,52.53,Expense
U004,2025-02-06,Combustível,Travel,49.31,Expense
U004,2025-02-02,Internet,Utilities,327.15,Expense
U004,2025-02-18,Uber,Travel,47.97,Expense
U004,2025-02-03,Cafeteria,Food & Drink,81.33,Expense
U004,2025-02-05,Supermercado,Food & Drink,34.72,Expense
U004,2025-02-23,Cinema,Entertainment,216.26,Expense
U004,2025-02-03,Loja de Roupas,Shopping,657.32,Expense
U004,2025-02-21,Tesouro Direto,Investment,860.22,Expense
U004,2025-02-21,Restaurante,Food & Drink,61.35,Expense
U004,2025-02-10,Cinema,Entertainment,94.84,Expense
U004,2025-02-04,Cinema,Entertainment,56.17,Expense
U004,2025-02-28,Combustível,Travel,71.97,Expense
U004,2025-02-14,ETF,Investment,283.46,Expense
U004,2025-02-14,Academia,Health & Fitness,301.63,Expense
U004,2025-02-26,Supermercado,Food & Drink,147.02,Expense
U004,2025-02-09,Cinema,Entertainment,25.31,Expense
U004,2025-02-28,Uber,Travel,19.77,Expense
U004,2025-02-21,Internet,Utilities,163.2,Expense
U004,2025-02-24,Combustível,Travel,117.29,Expense
U004,2025-02-09,Supermercado,Food & Drink,122.25,Expense
U004,2025-02-07,Combustível,Travel,123.77,Expense
U004,2025-02-08,Cafeteria,Food & Drink,106.2,Expense
U004,2025-02-08,Farmácia,Shopping,604.39,Expense
U004,2025-02-20,Tesouro Direto,Investment,708.18,Expense
U004,2025-03-05,Salário Mensal,Salary,5440.0,Income
U004,2025-03-07,Combustível,Travel,133.18,Expense
U004,2025-03-05,Conta de Luz,Utilities,104.3,Expense
U004,2025-03-30,Internet,Utilities,197.82,Expense
U004,2025-03-11,CDB,Investment,303.4,Expense
U004,2025-03-11,Metrô,Travel,71.66,Expense
U004,2025-03-24,Farmácia,Shopping,503.26,Expense
U004,2025-03-17,Internet,Utilities,307.42,Expense
U004,2025-03-27,Combustível,Travel,140.16,Expense
U004,2025-03-30,Farmácia,Shopping,132.22,Expense
U004,2025-03-31,Amazon,Shopping,698.97,Expense
U004,2025-03-15,Academia,Health & Fitness,260.28,Expense
U004,2025-03-08,Supermercado,Food & Drink,14.85,Expense
U004,2025-03-09,Uber,Travel,58.46,Expense
U004,2025-03-14,Academia,Health & Fitness,519.18,Expense
U004,2025-03-06,Amazon,Shopping,657.23,Expense
U004,2025-03-18,Internet,Utilities,343.07,Expense
U004,2025-03-07,Farmácia,Shopping,646.54,Expense
U004,2025-03-08,Amazon,Shopping,508.04,Expense
U004,2025-03-10,CDB,Investment,703.49,Expense
U004,2025-03-19,CDB,Investment,522.97,Expense
U004,2025-03-07,Supermercado,Food & Drink,137.61,Expense
U004,2025-03-30,Cafeteria,Food & Drink,62.32,Expense
U004,2025-03-09,Metrô,Travel,78.55,Expense
U004,2025-03-19,Supermercado,Food & Drink,69.16,Expense
U004,2025-03-08,Metrô,Travel,116.31,Expense
U004,2025-03-11,Aluguel Apartamento,Rent,2006.72,Expense
U004,2025-03-26,Cafeteria,Food & Drink,166.27,Expense
U004,2025-03-29,Farmácia,Shopping,717.05,Expense
U004,2025-03-10,Netflix,Entertainment,191.85,Expense
U004,2025-03-19,Cinema,Entertainment,195.24,Expense
U004,2025-03-06,Restaurante,Food & Drink,58.15,Expense
U004,2025-04-02,Salário Mensal,Salary,5440.0,Income
U004,2025-04-28,Supermercado,Food & Drink,176.69,Expense
U004,2025-04-27,Show,Entertainment,221.83,Expense
U004,2025-04-25,Farmácia,Shopping,360.45,Expense
U004,2025-04-12,Internet,Utilities,235.37,Expense
U004,2025-04-21,Farmácia,Shopping,650.87,Expense
U004,2025-04-22,Supermercado,Food & Drink,77.96,Expense
U004,2025-04-21,Conta de Luz,Utilities,189.8,Expense
U004,2025-04-03,Academia,Health & Fitness,500.91,Expense
U004,2025-04-11,Cafeteria,Food & Drink,31.3,Expense
U004,2025-04-06,Supermercado,Food & Drink,138.66,Expense
U004,2025-04-15,Aluguel Apartamento,Rent,2256.12,Expense
U004,2025-04-04,Cafeteria,Food & Drink,27.54,Expense
U004,2025-04-22,Academia,Health & Fitness,390.66,Expense
U004,2025-04-09,Conta de Luz,Utilities,230.42,Expense
U004,2025-04-19,Combustível,Travel,67.78,Expense
U004,2025-04-14,Amazon,Shopping,511.1,Expense
U004,2025-04-22,Cafeteria,Food & Drink,111.56,Expense
U004,2025-04-21,Conta de Luz,Utilities,249.79,Expense
U004,2025-04-12,Restaurante,Food & Drink,179.36,Expense
U004,2025-04-22,Combustível,Travel,145.5,Expense
U004,2025-04-21,Restaurante,Food & Drink,143.27,Expense
U004,2025-04-09,Restaurante,Food & Drink,83.37,Expense
U004,2025-04-28,Internet,Utilities,321.66,Expense
U004,2025-04-03,Restaurante,Food & Drink,143.89,Expense
U004,2025-04-23,ETF,Investment,1131.63,Expense
U004,2025-04-20,Consulta Médica,Health & Fitness,129.38,Expense
U004,2025-04-18,Uber,Travel,122.56,Expense
U004,2025-04-14,Restaurante,Food & Drink,76.2,Expense
U004,2025-04-25,Supermercado,Food & Drink,99.69,Expense
U004,2025-04-24,Farmácia,Shopping,292.83,Expense
U004,2025-04-18,Restaurante,Food & Drink,55.51,Expense
U004,2025-04-15,Internet,Utilities,298.74,Expense
U004,2025-04-05,Loja de Roupas,Shopping,771.05,Expense
U004,2025-05-01,Salário Mensal,Salary,5440.0,Income
U004,2025-05-24,Tesouro Direto,Investment,1417.15,Expense
U004,2025-05-22,Cafeteria,Food & Drink,36.45,Expense
U004,2025-05-18,Netflix,Entertainment,136.66,Expense
U004,2025-05-16,Cafeteria,Food & Drink,29.55,Expense
U004,2025-05-23,Aluguel Apartamento,Rent,2808.41,Expense
U004,2025-05-09,Internet,Utilities,224.97,Expense
U004,2025-05-09,Amazon,Shopping,771.97,Expense
U004,2025-05-26,Restaurante,Food & Drink,121.65,Expense
U004,2025-05-12,Farmácia,Shopping,105.88,Expense
U004,2025-05-05,ETF,Investment,609.17,Expense
U004,2025-05-03,Conta de Luz,Utilities,247.68,Expense
U004,2025-05-01,Cafeteria,Food & Drink,114.24,Expense
U004,2025-05-09,Loja de Roupas,Shopping,266.38,Expense
U004,2025-05-25,Conta de Água,Utilities,294.35,Expense
U004,2025-05-16,Farmácia,Shopping,175.09,Expense
U004,2025-05-03,Loja de Roupas,Shopping,306.73,Expense
U004,2025-05-26,Farmácia,Shopping,265.22,Expense
U004,2025-05-17,Metrô,Travel,36.26,Expense
U004,2025-05-24,Loja de Roupas,Shopping,70.92,Expense
U004,2025-05-01,Netflix,Entertainment,196.69,Expense
U004,2025-05-15,Loja de Roupas,Shopping,683.09,Expense
U004,2025-05-14,Show,Entertainment,169.31,Expense
U004,2025-05-01,Metrô,Travel,67.25,Expense
U004,2025-05-03,Metrô,Travel,26.43,Expense
U004,2025-05-05,Conta de Água,Utilities,292.66,Expense
U004,2025-05-21,Restaurante,Food & Drink,158.18,Expense
U004,2025-05-19,Amazon,Shopping,211.37,Expense
U004,2025-05-01,Restaurante,Food & Drink,135.72,Expense
U004,2025-05-09,Cafeteria,Food & Drink,38.28,Expense
U004,2025-05-03,Academia,Health & Fitness,222.69,Expense
U004,2025-05-13,Combustível,Travel,54.02,Expense
U004,2025-05-11,Internet,Utilities,109.99,Expense
U004,2025-05-23,Farmácia,Shopping,773.06,Expense
U004,2025-05-08,Cafeteria,Food & Drink,81.49,Expense
U004,2025-06-03,Salário Mensal,Salary,5440.0,Income
U004,2025-06-20,Consulta Médica,Health & Fitness,128.18,Expense
U004,2025-06-09,Supermercado,Food & Drink,82.94,Expense
U004,2025-06-05,Conta de Luz,Utilities,324.11,Expense
U004,2025-06-05,Conta de Luz,Utilities,340.85,Expense
U004,2025-06-06,Restaurante,Food & Drink,41.44,Expense
U004,2025-06-03,Netflix,Entertainment,177.9,Expense
U004,2025-06-04,ETF,Investment,633.57,Expense
U004,2025-06-23,Amazon,Shopping,652.67,Expense
U004,2025-06-14,Supermercado,Food & Drink,179.66,Expense
U004,2025-06-23,Combustível,Travel,110.79,Expense
U004,2025-06-25,Supermercado,Food & Drink,170.9,Expense
U004,2025-06-07,Conta de Luz,Utilities,157.7,Expense
U004,2025-06-21,Loja de Roupas,Shopping,120.16,Expense
U004,2025-06-15,Aluguel Apartamento,Rent,1941.36,Expense
U004,2025-06-19,Restaurante,Food & Drink,80.99,Expense
U004,2025-06-15,Combustível,Travel,57.46,Expense
U004,2025-06-28,Uber,Travel,11.81,Expense
U004,2025-06-23,Farmácia,Shopping,646.37,Expense
U004,2025-06-25,Metrô,Travel,12.34,Expense
U004,2025-06-09,Restaurante,Food & Drink,84.39,Expense
U004,2025-06-13,Loja de Roupas,Shopping,666.61,Expense
U004,2025-06-19,Restaurante,Food & Drink,103.87,Expense
U004,2025-06-19,Cafeteria,Food & Drink,80.56,Expense
U004,2025-06-10,Restaurante,Food & Drink,140.51,Expense
U004,2025-06-12,Farmácia,Shopping,534.37,Expense
U004,2025-06-24,Restaurante,Food & Drink,25.15,Expense
U004,2025-06-08,Loja de Roupas,Shopping,150.27,Expense
U004,2025-06-05,Cinema,Entertainment,172.59,Expense
U004,2025-06-11,Restaurante,Food & Drink,112.75,Expense
U004,2025-06-19,Uber,Travel,101.83,Expense
U004,2025-06-13,Cafeteria,Food & Drink,107.28,Expense
U004,2025-06-27,Combustível,Travel,44.75,Expense
U004,2025-06-30,CDB,Investment,696.66,Expense
U004,2025-06-16,Loja de Roupas,Shopping,526.91,Expense
U004,2025-06-08,CDB,Investment,628.68,Expense
U004,2025-06-22,Loja de Roupas,Shopping,166.85,Expense
U004,2025-06-04,Conta de Água,Utilities,182.91,Expense
U004,2025-06-05,Uber,Travel,68.01,Expense
U004,2025-06-04,Amazon,Shopping,110.03,Expense
U004,2025-06-29,Amazon,Shopping,539.14,Expense
U004,2025-06-12,Tesouro Direto,Investment,1049.8,Expense
U004,2025-06-25,Metrô,Travel,51.74,Expense
U004,2025-06-20,Supermercado,Food & Drink,122.56,Expense
U005,2025-01-01,Salário Mensal,Salary,9852.0,Income
U005,2025-01-27,Cafeteria,Food & Drink,107.06,Expense
U005,2025-01-11,Cafeteria,Food & Drink,131.5,Expense
U005,2025-01-07,Cafeteria,Food & Drink,94.87,Expense
U005,2025-01-05,Netflix,Entertainment,41.86,Expense
U005,2025-01-24,Restaurante,Food & Drink,52.27,Expense
U005,2025-01-14,Farmácia,Shopping,597.37,Expense
U005,2025-01-07,Cafeteria,Food & Drink,85.67,Expense
U005,2025-01-02,Cinema,Entertainment,36.51,Expense
U005,2025-01-01,Restaurante,Food & Drink,165.75,Expense
U005,2025-01-19,Supermercado,Food & Drink,169.13,Expense
U005,2025-01-05,Supermercado,Food & Drink,160.75,Expense
U005,2025-01-27,Supermercado,Food & Drink,165.2,Expense
U005,2025-01-13,Cinema,Entertainment,109.41,Expense
U005,2025-01-13,Cafeteria,Food & Drink,147.83,Expense
U005,2025-01-11,Loja de Roupas,Shopping,133.34,Expense
U005,2025-01-12,Show,Entertainment,126.8,Expense
U005,2025-01-05,Farmácia,Shopping,161.68,Expense
U005,2025-01-25,Cinema,Entertainment,152.27,Expense
U005,2025-01-18,Cafeteria,Food & Drink,135.16,Expense
U005,2025-01-28,Cinema,Entertainment,154.0,Expense
U005,2025-01-11,Conta de Luz,Utilities,323.6,Expense
